Adm_Year,Gender,Age,HSC_Pass_Year,Program,Merit_Scholarship,Uni_Transport,Learn_Mode,Smartphone,PC,Eng_Proficiency,Probation,Suspension,Do you attend in teacher consultancy for any kind of academical problems? ,Relationship,CoCurricular,Living_Arrangement,Health_Issues,Physical_Disabilities,Target,Curr_Sem1,Study_Hours1,Study_Sessions1,SM_Hours1,Avg_Attendance1,Skills1,Skill_Dev_Hours1,Interest_Area1,Prev_SGPA1,Curr_CGPA1,Completed_Credits1,Diploma,Family_Income1
2021,Male,20,2020,BCSE,No,No,Offline,Yes,Yes,Advance,Yes,No,No,In a relationship,Yes,Bachelor,No,No,Average,10,1,2,2,100,Programming,2,UI/UX,2.76,3.81,134,FALSE,59000
2020,Male,25,2018,BCSE,No,No,Offline,Yes,Yes,Basic,No,No,No,Single,Yes,Bachelor,No,No,Poor,8,4,2,7,88,Cyber security,1,Data Science,1.62,2.45,99,FALSE,60000
2020,Female,23,2019,BCSE,Yes,No,Online,Yes,Yes,Basic,No,No,No,Single,Yes,Family,No,No,Average,11,2.5,2,4,80,Networking,2,Software,2.88,3.6,109,FALSE,60000
2021,Female,23,2019,BCSE,No,No,Offline,Yes,Yes,Intermediate,Yes,No,Yes,In a relationship,Yes,Family,No,No,Poor,5,3,2,6,90,Programming,4,Software,2.61,3.57,130,FALSE,60000
2021,Female,23,2019,BCSE,Yes,No,Offline,Yes,Yes,Intermediate,No,No,Yes,Single,Yes,Family,No,No,Average,7,1,2,2,100,Networking,2,Artificial Intelligence,2.85,3.79,66,FALSE,60000
2019,Male,23,2019,BCSE,No,No,Offline,Yes,No,Advance,No,No,No,Single,No,Family,No,No,Poor,12,1,2,10,100,Networking,1,Networking,2.19,3.7,111,FALSE,60000
2021,Female,22,2019,BCSE,No,No,Offline,Yes,Yes,Intermediate,Yes,No,Yes,Single,Yes,Bachelor,No,No,Poor,7,5,2,4,60,Networking,2,Software,1.9,2.81,97,FALSE,60000
2020,Female,21,2019,BCSE,No,No,Online,Yes,Yes,Advance,No,No,No,Single,Yes,Bachelor,Yes,No,Poor,8,5,2,7,75,Networking,3,Hardware,1.89,3.08,117,FALSE,60000
2021,Female,21,2019,BCSE,No,No,Offline,Yes,Yes,Advance,No,No,Yes,In a relationship,No,Bachelor,No,No,Poor,10,6,3,10,100,Web development skill(Backend),1,Software,2.77,3.81,136,FALSE,60000
2021,Male,22,2020,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,No,Single,Yes,Family,Yes,No,Poor,6,1,1,8,95,Programming,1,Data Science,1.4,2.95,61,FALSE,60000
2021,Female,20,2020,BCSE,Yes,No,Offline,Yes,Yes,Advance,No,No,No,Single,No,Bachelor,No,No,Poor,6,5,3,4,50,Machine Learning,1,UI/UX,1.76,2.87,68,FALSE,60000
2021,Female,20,2021,BCSE,Yes,No,Offline,Yes,Yes,Advance,No,No,Yes,Married,No,Family,No,No,Average,7,5,3,2,100,Networking,1,Hardware,2.66,3.83,102,FALSE,60000
2021,Male,20,2020,BCSE,No,No,Offline,Yes,Yes,Intermediate,Yes,No,Yes,Single,No,Family,No,No,Poor,9,2,2,2,35,Programming,1,UI/UX,1.56,2.62,107,FALSE,62000
2022,Female,20,2021,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,Yes,Married,No,Family,No,No,Average,5,3,2,3,100,Networking,4,Hardware,2.87,3.91,61,FALSE,62000
2019,Male,24,2019,BCSE,Yes,No,Offline,Yes,Yes,Intermediate,Yes,No,No,Single,No,Bachelor,No,No,Poor,10,2,1,7,87,Cyber security,3,Data Science,2.09,3.23,129,FALSE,64000
2021,Female,20,2020,BCSE,No,No,Online,Yes,Yes,Advance,No,No,Yes,Single,Yes,Bachelor,No,No,Poor,9,4,2,2,86,Artificial Intelligence,2,Data Science,1.56,2.66,120,FALSE,64000
2020,Female,21,2020,BCSE,Yes,No,Offline,Yes,Yes,Intermediate,No,No,No,Married,No,Family,Yes,No,Average,10,7,3,3,100,Networking,4,Hardware,2.78,3.89,138,FALSE,65000
2021,Male,20,2020,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,Yes,Married,Yes,Family,No,No,Poor,9,1,1,2,67,Cyber security,2,Data Science,2.45,3.51,103,FALSE,65000
2022,Female,19,2022,BCSE,No,No,Offline,Yes,Yes,Advance,No,No,No,Single,No,Bachelor,No,No,Average,3,3,1,3,95,Machine Learning,1,Hardware,2.78,3.89,35,FALSE,65000
2019,Male,24,2018,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,Yes,In a relationship,No,Bachelor,Yes,No,Poor,11,5,2,3,100,Web development skill(Frontend),2,Software,1.67,2.73,143,FALSE,66000
2020,Male,22,2019,BCSE,No,No,Offline,Yes,No,Advance,No,No,No,In a relationship,Yes,Bachelor,No,No,Poor,10,2,2,9,100,Programming,4,Software,1.55,2.68,134,FALSE,66000
2023,Female,19,2021,BCSE,No,No,Online,Yes,Yes,Advance,No,No,No,In a relationship,No,Family,No,No,Poor,2,2,2,10,77,Machine Learning,2,Software,1.87,2.88,35,FALSE,66000
2022,Male,21,2021,BCSE,No,No,Offline,Yes,Yes,Advance,No,No,No,In a relationship,Yes,Bachelor,No,No,Poor,5,4,2,2,85,Web development skill(Frontend),4,Software,1.56,2.63,65,FALSE,66000
2021,Female,23,2019,BCSE,No,No,Online,Yes,Yes,Intermediate,No,No,Yes,In a relationship,No,Family,No,No,Poor,7,2,2,6,100,Programming,1,Hardware,2.7,3.5,66,FALSE,67000
2021,Female,20,2020,BCSE,No,No,Offline,Yes,No,Intermediate,Yes,No,Yes,Single,No,Family,No,No,Average,9,2,2,2,89,Networking,4,Hardware,2.76,3.8,113,FALSE,67000
2021,Male,22,2021,BCSE,No,No,Offline,Yes,Yes,Intermediate,Yes,No,No,Single,Yes,Bachelor,No,No,Poor,8,2,2,3,68,Cyber security,4,Data Science,1.45,2.56,88,FALSE,67000
2020,Male,20,2020,BCSE,No,No,Online,Yes,Yes,Advance,No,No,No,Married,Yes,Family,No,No,Poor,8,5,3,6,90,Programming,2,UI/UX,1.55,2.76,77,FALSE,68000
2021,Male,20,2020,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,No,Single,No,Bachelor,No,No,Average,9,2,3,2,87,Networking,4,Hardware,2.67,3.73,101,FALSE,68000
2021,Female,21,2020,BCSE,No,No,Offline,Yes,Yes,Advance,No,No,Yes,Single,Yes,Bachelor,Yes,No,Average,9,2,2,3,86,Artificial Intelligence,1,Data Science,2.86,3.9,119,FALSE,68000
2020,Female,22,2018,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,No,Single,No,Family,Yes,No,Poor,6,4,3,2,80,Cyber security,3,UI/UX,2.03,3.25,59,FALSE,70000
2019,Female,22,2018,BCSE,No,No,Offline,Yes,Yes,Advance,No,No,No,In a relationship,No,Family,No,No,Poor,10,4,2,7,95,Networking,2,Software,2.31,3.65,140,FALSE,70000
2021,Female,22,2019,BCSE,Yes,No,Offline,Yes,No,Advance,No,No,No,Single,Yes,Bachelor,No,No,Average,8,4,3,3,100,Networking,3,Hardware,2.66,3.78,109,FALSE,70000
2022,Female,20,2021,BCSE,No,No,Online,Yes,Yes,Intermediate,No,No,No,In a relationship,No,Family,No,No,Poor,5,6,2,3,100,Programming,2,Software,2.11,3.26,87,FALSE,70000
2022,Male,19,2021,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,No,Single,No,Family,No,No,Poor,5,3,3,3,100,Networking,4,Hardware,1.67,2.7,77,FALSE,70000
2019,Male,23,2019,BCSE,Yes,No,Offline,Yes,Yes,Advance,No,No,Yes,Single,Yes,Bachelor,No,No,Poor,11,3,2,5,97,Programming,3,UI/UX,2.4,3.44,139,FALSE,71000
2021,Female,21,2020,BCSE,No,No,Online,Yes,Yes,Basic,Yes,No,No,Single,No,Family,No,No,Poor,3,3,2,10,30,Machine Learning,1,Hardware,1.55,2.81,34,FALSE,73000
2022,Female,20,2020,BCSE,Yes,No,Online,Yes,Yes,Intermediate,No,No,Yes,Single,Yes,Bachelor,No,No,Poor,5,5,2,9,90,Cyber security,1,Data Science,2.55,3.59,72,FALSE,73000
2021,Male,20,2021,BCSE,No,No,Offline,Yes,Yes,Intermediate,Yes,No,Yes,In a relationship,Yes,Family,No,No,Poor,9,1,3,3,87,Web development skill(Frontend),4,Software,2.45,3.56,123,FALSE,74000
2019,Male,21,2019,BCSE,Yes,No,Offline,Yes,Yes,Advance,No,No,Yes,Single,No,Bachelor,No,No,Average,11,6,4,2,100,Programming,3,UI/UX,2.77,3.87,139,FALSE,75000
2021,Female,20,2020,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,No,Single,Yes,Bachelor,No,No,Average,8,3,1,3,100,Programming,2,UI/UX,2.53,3.6,95,FALSE,75000
2022,Female,19,2021,BCSE,No,No,Online,Yes,Yes,Intermediate,Yes,No,Yes,In a relationship,Yes,Bachelor,Yes,No,Poor,6,3,1,3,43,Machine Learning,2,Data Science,1.65,2.71,73,FALSE,75000
2021,Female,19,2020,BCSE,No,No,Online,Yes,Yes,Basic,No,No,No,In a relationship,No,Bachelor,Yes,No,Poor,4,3,1,9,70,Artificial Intelligence,3,Hardware,2.32,3.68,46,FALSE,77000
2020,Female,20,2020,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,No,Married,Yes,Family,No,No,Average,11,1,3,2,76,Programming,2,UI/UX,2.61,3.7,144,FALSE,77000
2020,Male,20,2020,BCSE,No,No,Online,Yes,Yes,Intermediate,Yes,No,No,Single,Yes,Family,No,No,Poor,11,2,1,3,54,Programming,4,UI/UX,1.55,2.61,143,FALSE,77000
2021,Male,19,2021,BCSE,No,No,Online,Yes,Yes,Intermediate,No,No,Yes,Single,Yes,Family,No,No,Poor,4,4,2,8,100,Machine Learning,2,Data Science,2.23,3.67,45,FALSE,77000
2018,Male,25,2017,BCSE,No,No,Online,Yes,Yes,Advance,Yes,No,Yes,In a relationship,Yes,Bachelor,No,No,Poor,12,1,3,3,60,Programming,3,Software,2.45,3.34,122,FALSE,78000
2020,Female,22,2017,BCSE,No,No,Online,Yes,Yes,Intermediate,No,No,No,Married,No,Family,Yes,No,Poor,11,1,1,3,90,Networking,1,Artificial Intelligence,2.11,3.56,132,FALSE,78000
2020,Male,24,2019,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,No,Single,No,Bachelor,No,No,Poor,10,3,2,5,77,Artificial Intelligence,1,Data Science,1.59,2.62,132,FALSE,78000
2019,Male,25,2019,BCSE,No,No,Offline,Yes,Yes,Advance,Yes,No,No,In a relationship,Yes,Family,No,No,Average,11,5,1,3,100,Web development skill(Frontend),4,Software,2.56,3.67,143,FALSE,78000
2021,Male,20,2020,BCSE,No,No,Online,Yes,No,Advance,No,No,No,Single,Yes,Bachelor,No,No,Average,6,6,3,3,100,Networking,1,Data Science,2.76,3.77,97,FALSE,78000
2021,Male,21,2020,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,Yes,Single,Yes,Bachelor,No,No,Average,9,2,3,3,100,Web development skill(Frontend),4,Software,2.76,3.8,124,FALSE,78000
2021,Male,20,2020,BCSE,No,No,Offline,Yes,No,Intermediate,No,No,No,Single,No,Bachelor,No,No,Average,8,3,3,2,100,Cyber security,4,Data Science,2.61,3.7,98,FALSE,79000
2020,Female,20,2020,BCSE,Yes,No,Offline,Yes,Yes,Basic,No,No,No,In a relationship,No,Family,No,No,Average,11,1,3,3,100,Programming,4,UI/UX,2.75,3.86,143,FALSE,79000
2020,Male,21,2019,BCSE,Yes,No,Offline,Yes,Yes,Basic,No,Yes,No,In a relationship,Yes,Family,No,No,Poor,10,2,3,3,90,Programming,3,Data Science,1.98,3.39,125,FALSE,80000
2020,Male,20,2019,BCSE,Yes,No,Offline,Yes,Yes,Advance,No,No,No,Single,No,Family,No,No,Average,9,6,4,3,100,Programming,3,UI/UX,2.77,3.87,125,FALSE,80000
2022,Male,21,2021,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,Yes,Single,Yes,Family,No,No,Poor,5,2,2,5,78,Artificial Intelligence,2,Hardware,1.79,2.82,71,FALSE,80000
2022,Female,21,2021,BCSE,No,No,Online,Yes,Yes,Intermediate,Yes,No,No,Single,No,Bachelor,No,No,Poor,6,3,2,2,100,Artificial Intelligence,2,nan,1.88,2.91,74,FALSE,80000
2020,Male,21,2020,BCSE,No,No,Online,Yes,Yes,Intermediate,No,No,No,In a relationship,Yes,Bachelor,Yes,No,Poor,8,3,1,7,71,Machine Learning,1,Software,2.38,3.49,109,FALSE,81000
2021,Male,20,2020,BCSE,No,No,Online,Yes,Yes,Intermediate,No,No,Yes,In a relationship,No,Bachelor,No,No,Poor,9,4,2,5,100,Web development skill(Backend),1,Software,2.08,3.21,113,FALSE,83000
2022,Female,21,2021,BCSE,No,No,Online,Yes,Yes,Intermediate,No,No,No,In a relationship,No,Family,No,No,Poor,4,5,2,7,70,Programming,1,Hardware,1.89,3.4,56,FALSE,86000
2021,Male,20,2019,BCSE,No,No,Online,Yes,Yes,Advance,Yes,Yes,Yes,Married,Yes,Family,No,No,Poor,6,2,1,5,31,Programming,1,Software,1.21,2.47,139,FALSE,87000
2020,Male,20,2019,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,Yes,Single,Yes,Bachelor,No,No,Poor,8,3,2,6,60,Machine Learning,2,Software,1.81,2.86,117,FALSE,87000
2022,Male,20,2021,BCSE,No,No,Offline,Yes,Yes,Advance,No,No,Yes,Single,Yes,Bachelor,Yes,No,Poor,8,5,3,8,100,Programming,3,UI/UX,2.45,3.68,124,FALSE,87000
2018,Male,25,2018,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,Yes,Married,Yes,Family,No,No,Poor,11,2,2,2,100,Web development skill(Backend),2,Software,1.56,2.66,143,FALSE,88000
2020,Female,25,2019,BCSE,No,No,Offline,Yes,Yes,Advance,Yes,No,No,Single,Yes,Bachelor,No,No,Poor,11,3,1,3,100,Web development skill(Frontend),2,Software,1.6,2.68,143,FALSE,88000
2020,Female,20,2020,BCSE,No,No,Online,Yes,Yes,Advance,Yes,No,No,In a relationship,No,Bachelor,No,No,Poor,11,3,2,3,56,Programming,2,UI/UX,1.81,2.89,144,FALSE,88000
2021,Female,20,2021,BCSE,No,No,Offline,Yes,Yes,Intermediate,Yes,No,Yes,Married,No,Family,No,No,Poor,7,3,3,2,100,Artificial Intelligence,5,nan,1.76,2.81,96,FALSE,88000
2020,Female,21,2020,BCSE,No,No,Offline,Yes,Yes,Basic,Yes,No,Yes,Single,No,Bachelor,No,No,Poor,10,2,1,2,86,Artificial Intelligence,4,Data Science,1.57,2.65,135,FALSE,89000
2020,Male,24,2019,BCSE,No,No,Offline,Yes,Yes,Advance,No,No,No,Single,Yes,Bachelor,No,No,Poor,10,3.5,4,5,100,Networking,2,Hardware,2.05,3.45,85,FALSE,90000
2021,Male,20,2020,BCSE,No,No,Offline,Yes,Yes,Advance,Yes,No,No,Single,No,Family,No,No,Poor,9,3,2,1,67,Programming,2,UI/UX,2.38,3.47,130,FALSE,90000
2021,Female,20,2020,BCSE,No,No,Offline,Yes,No,Advance,Yes,No,No,In a relationship,Yes,Family,No,No,Average,8,2,2,2,100,Programming,1,UI/UX,2.67,3.73,93,FALSE,90000
2022,Male,22,2021,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,Yes,Single,No,Bachelor,No,No,Poor,6,3,1,2,100,Web development skill(Backend),2,Software,1.56,2.67,71,FALSE,90000
2021,Male,20,2020,BCSE,No,No,Offline,Yes,Yes,Advance,Yes,No,Yes,In a relationship,Yes,Family,No,No,Poor,9,2,2,3,100,Networking,1,Hardware,1.91,2.96,109,FALSE,94000
2020,Male,24,2017,BCSE,No,No,Online,Yes,Yes,Intermediate,Yes,No,No,In a relationship,Yes,Family,Yes,No,Poor,9,3,2,2,70,Networking,2,UI/UX,1.89,3.18,113,FALSE,95000
2021,Female,20,2019,BCSE,No,No,Offline,Yes,Yes,Advance,No,No,No,Single,No,Family,No,No,Poor,7,4,2,6,100,Web development skill(Backend),1,UI/UX,2.76,3.88,109,FALSE,95000
2020,Female,23,2019,BCSE,No,No,Offline,Yes,Yes,Intermediate,Yes,No,No,In a relationship,Yes,Bachelor,No,No,Average,11,3,1,3,100,Programming,2,nan,2.76,3.84,144,FALSE,96000
2022,Male,20,2021,BCSE,Yes,No,Offline,Yes,Yes,Advance,Yes,No,No,In a relationship,Yes,Bachelor,No,No,Average,6,5,3,2,76,Programming,1,UI/UX,2.7,3.87,78,FALSE,97000
2019,Male,22,2019,BCSE,No,Yes,Offline,Yes,Yes,Intermediate,No,No,No,Single,No,Family,No,No,Average,11,2,1,3,100,Programming,2,UI/UX,2.56,3.64,143,FALSE,98000
2022,Male,20,2020,BCSE,No,No,Online,Yes,Yes,Intermediate,Yes,No,Yes,In a relationship,No,Family,No,No,Poor,5,1,1,2,78,Networking,1,Hardware,1.81,2.84,71,FALSE,98000
2020,Male,24,2018,BCSE,No,No,Offline,Yes,Yes,Basic,No,No,No,Single,No,Family,Yes,No,Poor,8,2,4,8,98,Networking,3,Hardware,2.53,3.36,76,FALSE,100000
2019,Female,23,2019,BCSE,No,No,Offline,Yes,Yes,Basic,Yes,No,Yes,Single,Yes,Bachelor,No,No,Poor,5,2,1,7,90,Networking,2,Hardware,2.54,3.57,84,FALSE,100000
2019,Female,22,2019,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,Yes,Single,Yes,Family,No,No,Poor,6,4,2,4,80,Programming,1,Software,2.45,3.5,16,FALSE,100000
2020,Female,21,2020,BCSE,Yes,Yes,Offline,Yes,Yes,Advance,No,No,No,Single,No,Family,No,No,Good,8,8,3,2,100,Networking,4,UI/UX,2.91,4,97,FALSE,100000
2022,Male,20,2021,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,Yes,Married,Yes,Family,No,No,Poor,6,1,2,2,54,Networking,4,Hardware,2.67,3.77,78,FALSE,100000
2019,Female,22,2018,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,Yes,Single,No,Bachelor,No,No,Poor,11,5,3,8,77,Machine Learning,2,Software,2.33,3.88,144,FALSE,110000
2021,Male,24,2019,BCSE,No,No,Online,Yes,Yes,Basic,Yes,No,No,Married,Yes,Family,No,No,Average,10,1,2,3,100,Networking,4,Hardware,2.87,3.91,140,FALSE,110000
2020,Female,20,2020,BCSE,No,No,Online,Yes,No,Advance,No,No,No,In a relationship,Yes,Bachelor,No,No,Poor,10,4,2,9,100,Artificial Intelligence,4,Hardware,2.09,3.23,119,FALSE,110000
2020,Female,25,2018,BCSE,No,No,Online,Yes,Yes,Intermediate,Yes,No,Yes,Married,Yes,Family,No,No,Poor,9,3,3,3,77,Networking,2,Hardware,1.67,2.73,124,FALSE,112000
2022,Female,20,2021,BCSE,No,No,Online,Yes,Yes,Intermediate,Yes,No,No,In a relationship,Yes,Family,No,No,Poor,5,1,1,10,45,Cyber security,1,Data Science,1.15,2.39,75,FALSE,112000
2022,Female,21,2021,BCSE,No,No,Offline,Yes,Yes,Advance,Yes,No,Yes,Married,No,Family,No,No,Average,5,2,2,3,100,Web development skill(Frontend),4,Software,2.56,3.64,68,FALSE,113000
2021,Male,20,2020,BCSE,No,No,Offline,Yes,No,Basic,No,No,No,Single,No,Bachelor,No,No,Poor,7,3,2,3,100,Programming,3,Software,1.99,2.94,88,FALSE,120000
2023,Female,19,2021,BCSE,Yes,No,Offline,Yes,Yes,Intermediate,No,Yes,No,Single,Yes,Bachelor,No,No,Average,2,6,4,4,100,Cyber security,3,Data Science,2.78,3.8,29,FALSE,120000
2020,Male,21,2019,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,No,In a relationship,Yes,Bachelor,No,No,Poor,10,3,2,7,100,Cyber security,1,Hardware,2.21,3.3,137,FALSE,122000
2020,Male,20,2020,BCSE,No,No,Offline,Yes,Yes,Advance,No,No,No,In a relationship,No,Bachelor,No,No,Poor,11,3,3,3,100,Artificial Intelligence,1,Data Science,1.46,2.51,143,FALSE,122000
2020,Male,20,2020,BCSE,Yes,No,Offline,Yes,Yes,Intermediate,Yes,No,No,Single,No,Bachelor,Yes,No,Poor,10,2,2,2,64,Networking,4,Hardware,2.67,3.78,136,FALSE,127000
2020,Male,21,2018,BCSE,No,No,Online,Yes,No,Intermediate,No,No,Yes,Single,No,Bachelor,No,No,Poor,9,5,3,7,100,Networking,2,Hardware,2.32,3.78,123,FALSE,130000
2022,Female,21,2020,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,No,Married,Yes,Family,No,No,Poor,4,4,2,7,79,Artificial Intelligence,3,Hardware,2.22,3.41,59,FALSE,133000
2022,Female,20,2020,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,Yes,Single,No,Bachelor,No,No,Poor,3,4,2,7,80,Programming,1,UI/UX,1.88,2.97,29,FALSE,140000
2020,Male,20,2020,BCSE,No,No,Online,Yes,Yes,Basic,Yes,No,No,Married,No,Bachelor,No,No,Poor,10,2,1,3,73,Networking,2,Hardware,1.45,2.52,135,FALSE,140000
2020,Male,25,2018,BCSE,No,No,Offline,Yes,Yes,Advance,Yes,No,No,Single,Yes,Family,No,No,Poor,9,3,1,2,87,Networking,4,Hardware,1.54,2.62,121,FALSE,144000
2021,Male,20,2020,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,Yes,Single,Yes,Family,No,No,Average,8,3,3,3,100,Networking,1,Hardware,2.78,3.86,89,FALSE,145000
2019,Male,21,2018,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,No,Single,No,Bachelor,No,No,Poor,11,2,2,3,80,Programming,4,UI/UX,2.1,3.41,139,FALSE,150000
2020,Male,24,2019,BCSE,No,No,Offline,Yes,No,Advance,Yes,No,Yes,Single,No,Family,No,No,Average,11,2,3,2,100,Networking,1,Hardware,2.57,3.63,144,FALSE,150000
2022,Female,19,2021,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,No,In a relationship,Yes,Family,No,No,Poor,4,5,2,4,100,Artificial Intelligence,1,Software,2.44,3.59,68,FALSE,155000
2019,Male,23,2019,BCSE,No,No,Online,Yes,Yes,Basic,Yes,Yes,No,Married,No,Family,No,No,Poor,10,3,1,2,78,Networking,1,Hardware,1.67,2.77,139,FALSE,160000
2021,Female,21,2020,BCSE,No,No,Online,Yes,Yes,Advance,No,No,No,In a relationship,Yes,Bachelor,No,No,Poor,6,3,3,5,100,Artificial Intelligence,1,Hardware,1.55,2.61,92,FALSE,165000
2021,Female,20,2020,BCSE,No,No,Offline,Yes,Yes,Intermediate,Yes,No,No,Single,Yes,Family,Yes,No,Poor,9,2,1,2,100,Cyber security,1,Data Science,2.34,3.42,103,FALSE,165000
2021,Male,20,2020,BCSE,No,No,Offline,Yes,Yes,Basic,Yes,No,No,Single,Yes,Family,No,No,Poor,7,2,1,6,80,Web development skill(Backend),2,Hardware,1.54,2.95,90,FALSE,169000
2020,Male,21,2020,BCSE,No,No,Offline,Yes,Yes,Basic,No,No,Yes,In a relationship,No,Family,No,No,Poor,5,4,3,5,70,Web development skill(Backend),2,Software,2,3.03,71,FALSE,170000
2020,Female,21,2018,BCSE,No,No,Online,Yes,Yes,Intermediate,Yes,No,Yes,In a relationship,No,Family,No,No,Poor,9,2,1,10,50,Cyber security,2,Hardware,1.35,2.66,105,FALSE,200000
2020,Female,20,2019,BCSE,No,No,Offline,Yes,Yes,Basic,No,No,Yes,Single,No,Family,No,Yes,Average,7,6,5,3,100,Programming,4,Software,2.64,3.34,70,FALSE,200000
2020,Female,22,2019,BCSE,No,No,Offline,Yes,Yes,Intermediate,Yes,No,No,In a relationship,No,Bachelor,No,No,Poor,9,3,4,8,50,Cyber security,1,UI/UX,1.7,3,95,FALSE,200000
2020,Female,22,2019,BCSE,No,No,Online,Yes,Yes,Intermediate,No,No,No,In a relationship,No,Family,No,No,Poor,10,3,2,7,88,Web development skill(Frontend),5,Networking,2.9,3.93,125,FALSE,200000
2020,Female,21,2020,BCSE,No,No,Offline,Yes,Yes,Advance,No,No,Yes,Single,No,Bachelor,No,No,Poor,10,5,2,6,80,Programming,3,UI/UX,1.9,3.1,99,FALSE,200000
2020,Male,22,2019,BCSE,No,No,Offline,Yes,Yes,Intermediate,No,No,No,Single,No,Bachelor,No,No,Poor,10,3,2,9,75,Cyber security,2,Hardware,2.01,3.08,126,FALSE,250000
2021,Female,20,2021,BCSE,Yes,No,Offline,Yes,Yes,Advance,No,No,Yes,Single,No,Family,No,No,Poor,7,5,4,2,100,Programming,4,UI/UX,2.33,3.89,104,FALSE,277000
2020,Male,20,2020,BCSE,Yes,Yes,Online,Yes,Yes,Advance,No,No,No,Single,No,Family,No,No,Poor,7,6,2,4,70,Programming,3,Software,1.6,2.9,30,FALSE,20000
2020,Male,23,2019,BCSE,Yes,Yes,Online,Yes,Yes,Intermediate,No,No,No,Single,No,Family,No,No,Average,11,4,6,3,96,Networking,3,Data Science,2.67,3.4,140,FALSE,30000
2022,Male,21,2021,BCSE,No,Yes,Online,Yes,Yes,Intermediate,No,No,Yes,Single,Yes,Bachelor,No,No,Poor,5,2,1,1,95,Web development skill(Backend),4,Software,1.05,2.8,18,FALSE,30000
2022,Female,21,2021,BCSE,No,Yes,Offline,Yes,No,Advance,Yes,No,Yes,In a relationship,Yes,Bachelor,No,No,Poor,6,2,2,3,100,Programming,2,UI/UX,1.47,2.54,88,FALSE,32000
2022,Male,23,2020,BCSE,No,Yes,Offline,Yes,Yes,Basic,Yes,No,Yes,Single,Yes,Bachelor,No,Yes,Poor,5,7,5,1,100,Programming,3,Software,1.58,1.42,14,FALSE,35000
2021,Male,23,2020,BCSE,No,Yes,Offline,Yes,Yes,Basic,No,No,No,Single,Yes,Bachelor,No,No,Poor,5,6,5,4,90,Web development skill(Backend),5,Software,2.45,2.39,40,FALSE,35000
2021,Male,19,2021,BCSE,No,Yes,Online,Yes,Yes,Advance,No,No,No,Single,No,Family,No,No,Poor,8,3,3,2,89,Cyber security,4,Data Science,1.87,2.8,136,FALSE,35000
2020,Male,21,2019,BCSE,No,Yes,Online,Yes,Yes,Intermediate,No,No,No,Single,No,Family,No,No,Poor,9,3,2,8,70,Programming,1,Software,2.33,3.47,128,FALSE,37000
2020,Male,24,2019,BCSE,No,Yes,Offline,Yes,Yes,Advance,Yes,No,No,In a relationship,No,Bachelor,No,No,Average,11,1,3,2,100,Cyber security,2,Data Science,2.9,3.92,144,FALSE,37000
2021,Female,19,2021,BCSE,No,Yes,Offline,Yes,Yes,Advance,Yes,No,No,Single,No,Bachelor,No,No,Poor,6,3,1,5,60,Cyber security,3,Data Science,1.78,2.63,97,FALSE,37000
2020,Female,21,2019,BCSE,No,Yes,Offline,Yes,Yes,Advance,No,No,No,Single,No,Family,No,No,Poor,11,4,2,7,100,Cyber security,2,Software,2.77,3.91,139,FALSE,38000
2021,Female,22,2021,BCSE,No,Yes,Offline,Yes,Yes,Advance,No,No,No,In a relationship,No,Family,No,No,Poor,7,4,2,5,100,Cyber security,2,Hardware,1.98,3.03,111,FALSE,39000
2020,Male,23,2018,BCSE,No,Yes,Online,Yes,Yes,Basic,No,No,Yes,In a relationship,Yes,Bachelor,No,No,Poor,11,5,2,11,35,Programming,2,Software,1.43,2.65,107,FALSE,40000
2021,Male,20,2020,BCSE,Yes,Yes,Offline,Yes,Yes,Advance,No,No,No,Single,No,Family,No,No,Average,9,5,4,3,100,Cyber security,3,Software,2.77,3.96,129,FALSE,42000
2020,Female,20,2020,BCSE,Yes,Yes,Online,Yes,Yes,Advance,Yes,No,No,Married,No,Family,No,No,Poor,11,2,2,3,43,Networking,4,Hardware,2.81,3.9,144,FALSE,43000
